FACILITYID,rmp_prox
10000002,1.882947615469113
10000004,1.7213724300367796
10000006,0.049354611018946046
10000010,0.16049702209564481
10000013,0.13357928647790904
10000014,0.25841443652436474
10000017,0.1540702135869513
10000023,0.04238446951142802
10000025,0.07657380344903814
10000028,0.027334771774433105
10000033,3.1221469635531034
10000037,0.14957354789243602
10000041,0.3236565676961912
10000042,0.36253437546487455
10000043,0.10925772816802837
10000044,0.10899942858720735
10000050,0.1450504731398402
10000053,0.28404078399864924
10000055,0.13449849044375867
10000056,0.018228268172575533
10000057,0.11570778060419644
10000059,0.25679620769291533
10000060,0.03919916279232583
10000062,11.849838999455832
10000065,2.526144492341863
10000066,0.13233881455497856
10000069,0.031609154721871244
10000070,0.03116841906419855
10000072,0.057696391835496796
10000075,0.0394872252220855
10000076,1.1085239814718073
10000077,0.13519150527215434
10000078,1.2701727309933748
10000079,0.21477493914830245
10000080,0.2086217138369949
10000081,0.21613069745015545
10000083,0.03905001764441952
10000084,0.04132733819676379
10000085,0.028838874437466893
10000087,0.7747594849021898
10000088,0.037999547293501953
10000089,0.03751044902397928
10000090,0.03773282977965433
10000092,0.05192943493268864
10000094,1.891737028182886
10000095,0.7060588047478268
10000098,0.16364960642750337
10000099,0.0509120773871567
10000100,0.0250429410718939
10000101,0.0692059880081534
10000102,0.07459311841296495
10000103,0.07095911156395954
10000106,0.22010252847012357
10000107,0.037127190706306754
10000109,0.8979995753745361
10000110,0.028905804470483
10000111,0.033368626061510906
10000112,0.045414740144977574
10000115,0.02608498180087916
10000116,0.15506828334085876
10000117,2.1870610014753438
10000118,0.07298980762456193
10000119,0.07479395598271799
10000120,0.0652265318695967
10000121,0.08786892459847169
10000122,0.07326489401714999
10000123,0.5998833035790353
10000124,0.2332312555304168
10000126,0.08304201561581732
10000127,0.8486696267496093
10000128,0.03366494427786241
10000129,0.09471563188349391
10000132,0.7166839316400515
10000135,0.22043245420080132
10000136,0.07365617848890345
10000139,0.2335074532524743
10000140,0.2533300109593877
10000141,0.7224744073229694
10000142,0.020758838432062166
10000143,0.05442003813390127
10000144,0.06071000315510833
10000146,0.11055923544246118
10000149,0.23813723140519305
10000150,1.734951732717866
10000151,0.17945297387479717
10000152,0.49776063395247694
10000154,3.5985302191852364
10000155,0.9937234001562858
10000156,0.17166833011417595
10000157,0.0522353094946864
10000161,0.9206703538289069
10000163,1.9877561272344684
10000165,0.1481429412167227
10000172,0.2864007372513605
10000174,0.11642678447304512
10000175,0.8216763698241405
10000176,0.7271533553347778
10000178,0.7652433844651594
10000180,0.043399214243574465
10000182,0.6248988855631086
10000183,0.1622715512341948
10000185,0.10871005025708236
10000186,0.05015188561668942
10000187,0.05384195792128789
10000189,2.3527303105503705
10000190,0.19659922999310792
10000191,0.15073985601431558
10000194,0.2093080991525043
10000195,0.4389636206057435
10000196,0.16469065092049734
10000197,1.7603796938184053
10000198,1.9602187036635323
10000199,0.02772358486855474
10000200,0.051508063263736366
10000203,0.05160131834508581
10000204,0.16556215758020149
10000205,1.7159418512835007
10000206,0.09799840633528945
10000208,1.5299325876361176
10000209,1.2310672932665896
10000210,1.1449003035619962
10000211,3.880642398956531
10000212,0.1479323669490073
10000213,0.7572017858991965
10000215,0.13304070398589604
10000216,1.7932011207618113
10000219,0.26531549755922884
10000220,0.07256882712027779
10000223,0.41075106193223654
10000224,0.08599783253583906
10000225,0.1129823886596073
10000226,1.4345280887787522
10000228,0.20417330274558063
10000229,4.841956041902077
10000234,0.16852206025969507
10000237,0.13181169100436352
10000238,0.1272834852003366
10000241,0.05750603471421209
10000242,0.05413156244293748
10000243,0.27727136035111105
10000244,0.06056075686410064
10000245,0.16110790661106517
10000246,0.061382977653660444
10000247,0.061271086270987256
10000248,0.5402057186316125
10000249,2.5314386732198733
10000251,0.5169124869626042
10000252,0.2941958790734653
10000253,0.3148760937955347
10000257,0.015861336125117146
10000258,0.01784645659113598
10000259,0.029490104473373628
10000260,0.9976065883326557
10000261,3.0831939359796405
10000262,1.6765432897523327
10000263,4.262676745479769
10000264,0.01834850707321599
10000267,0.5857164118714789
10000269,0.11001052626285238
10000272,0.12094174552911559
10000273,0.12287009694168573
10000274,1.1821042412318825
10000277,0.28417805080836295
10000278,0.3808546038362932
10000281,0.07321334330443367
10000282,0.10006483592410054
10000283,0.0870841952387961
10000284,0.2419548985234977
10000285,1.8384294140673219
10000292,18.542142272071608
10000293,8.494607647009284
10000295,1.8567543884663869
10000297,0.0347768034133328
10000302,0.21343374757881828
10000303,0.037118832747146176
10000304,2.0734838099660062
10000307,0.046458069145730876
10000308,0.06886905895437222
10000309,0.0504573129615532
10000310,0.03238535913351734
10000312,1.2796466903223274
10000314,3.735146926616407
10000316,0.03599646273359898
10000318,0.059652315100817456
10000319,0.2306959258672924
10000320,0.2618447798326694
10000323,0.05361906672275143
10000325,0.38254375090768583
10000327,0.03523621853940722
10000328,0.3406994193944067
10000329,0.38632265484664585
10000330,0.024080359910263395
10000332,0.03649280331563408
10000333,0.036103498925008894
10000334,0.03488195942567051
10000336,0.03199358560750842
10000337,0.033250024304952254
10000338,0.023581889724455123
10000339,0.14768491873933762
10000347,1.1936878644811695
10000350,1.1895968205229053
10000351,0.05331218665299247
10000352,0.05257944965810529
10000353,0.05285693788256831
10000355,1.0199750285855467
10000356,0.026626510568569718
10000357,0.026174433730281665
10000360,0.1571431356923246
10000361,0.1471134952188874
10000363,0.11132572865573552
10000365,0.035664444699057066
10000368,0.03562206167742714
10000369,0.17809675475591413
10000370,0.7217270043734806
10000374,0.9085614444717938
10000375,0.13114447011884264
10000377,0.9116313841199519
10000378,0.13800302391934544
10000380,0.050470555036476066
10000381,0.981758542470614
10000382,1.0452838795070387
10000384,0.05408732909155951
10000385,0.055442471312845625
10000388,0.0203392465865772
10000390,0.01912519409558476
10000392,0.03498794889266933
10000394,0.12482601325084028
10000395,0.1167059229127186
10000396,0.12819205831033112
10000399,0.07198797721949926
10000400,0.07574127315542119
10000403,0.04877789243365341
10000409,0.040232889605199405
10000412,0.030041382264781417
10000413,0.05587231982798995
10000414,0.09149552201319074
10000417,0.06420360036130934
10000418,0.1342136470762098
10000419,0.12388012849258538
10000420,0.12621349667858545
10000422,0.018731451221272233
10000424,0.46388390242499933
10000428,0.2055218817588068
10000429,0.1778390260400332
10000430,0.14508089356589166
10000432,0.0362490896203163
10000433,0.0361421943467135
10000435,1.8466121972479206
10000437,0.07678845568620163
10000438,0.07480802122717178
10000439,0.08345921145303152
10000440,0.08643159515647686
10000441,0.08548011170157654
10000442,0.08366591014679657
10000444,0.1916725767788298
10000445,0.19307231547030798
10000448,0.16486778158806026
10000449,0.16911753962253923
10000450,0.1924164935993181
10000453,0.09693323224245423
10000455,0.0615649679377634
10000456,0.11690405455591166
10000457,0.061884291539876006
10000459,0.6526226072095448
10000460,0.9253787253594752
10000461,1.223343825503718
10000463,0.7966856806180804
10000464,0.7229521704314028
10000465,0.061984563379602
10000467,0.15750087405500296
10000471,0.15185617415920946
10000472,0.16222577014647016
10000473,0.0773560451400644
10000474,0.07648681944834584
10000478,1.9942358855372389
10000480,0.7249022741872216
10000481,0.7223962437261652
10000485,0.6461282285455648
10000492,0.19124370751836123
10000494,0.23381478837876887
10000495,0.17831077744669335
10000496,0.16528908225724884
10000498,0.16374075865322082
10000503,0.05638105287701847
10000504,0.05746439020317834
10000508,0.09536858434367743
10000509,0.10260266780102707
10000510,0.09631393731083564
10000512,0.9522318213409037
10000515,1.1132663567023005
10000518,0.9325772347034272
10000519,0.8836943798741386
10000527,0.7087832183069391
10000528,0.716241029434184
10000531,0.2894370056268849
10000533,1.3586423264932777
10000540,1.2307632748996236
10000542,0.09609862604576146
10000544,2.7553467248728722
10000545,0.34116341182078125
10000546,0.40753291223343474
10000547,0.12160385538841137
10000548,0.1182747145739662
10000550,0.09487666068052242
10000554,0.9053900722126016
10000557,0.07248306853245247
10000560,3.7544033965420818
10000561,3.5510019967177424
10000562,0.4008392955815656
10000564,1.5270997216342266
10000565,2.8097554438430743
10000567,0.17487228809374733
10000569,0.18028776801476176
10000572,0.2389056279470903
10000573,0.01174302018696814
10000575,0.11566377188124005
10000576,0.11974191004865266
10000577,0.10493997359865548
10000578,1.3267799893342782
10000579,0.059374365809123704
10000580,0.06194824627254245
10000581,0.06081435514525151
10000582,0.06340542945463938
10000585,0.10811263008237726
10000586,0.7754115747865179
10000587,1.4100816630378012
10000588,1.1486943188813603
10000593,0.011047411248260669
10000595,0.3159423084402932
10000598,0.04952357023896586
10000600,0.060452641863455524
10000601,0.18690097273793269
10000603,0.19003796369376869
10000605,0.19798936555220537
10000606,0.9581213056367394
10000613,0.06589612429259888
10000618,0.08245690964063546
10000621,0.1301516642523837
10000622,0.08458583016313852
10000624,0.1901056856190207
10000627,0.16337646146263266
10000628,0.16395691905034232
10000630,0.15442349764609922
10000632,0.013065491407629632
10000633,0.32543228328057133
10000635,1.6225615837974239
10000636,1.4223457428306223
10000638,2.2759355026637076
10000639,0.2173487651044176
10000641,0.7005707374222612
10000642,0.3493484836189803
10000644,6.488667399694534
10000646,1.539474880767124
10000647,2.4805755663264395
10000652,0.20259337863673774
10000653,1.0964546286657322
10000655,1.4462253844162005
10000657,1.31416744804978
10000658,2.1311151972088576
10000659,2.214740943762197
10000660,0.13638283399112838
10000662,2.8414572007482173
10000664,0.5050920740112489
10000665,0.45618103022017326
10000667,1.1316862156630023
10000669,1.0695449094300808
10000671,0.7245848711309195
10000672,0.43931038645238163
10000673,0.18521970189209414
10000674,0.10917287988220074
10000676,1.2966711996984939
10000677,0.4603288086854228
10000678,1.0928402558511179
10000679,0.37045908364218655
10000680,0.398679341579555
10000682,0.2960489404618826
10000683,0.19633529388102952
10000685,1.3075824810021202
10000687,0.34253796872853465
10000688,0.16134877404784556
10000689,0.3613597131941039
10000691,0.11811311109236491
10000693,0.43236011982586353
10000694,0.193285940784719
10000695,0.08209723487676007
10000699,2.0770024497517934
10000701,1.16966956352435
10000702,0.18273437055435532
10000703,0.1779931585936906
10000705,3.888010452783402
10000706,0.22460874147862053
10000707,0.23789748612686543
10000708,0.21797914704976956
10000709,0.04473442058662861
10000712,0.23310235813302693
10000713,0.20143506474692696
10000718,0.3515264693513455
10000719,0.13044111476226666
10000720,0.12441291735823616
10000721,0.08436002979075594
10000728,0.8529274591248308
10000729,0.08823156278450402
10000733,7.379251419653839
10000737,0.23061025225122472
10000744,0.03388382957410145
10000745,0.1899523074118199
10000746,0.17083166817160553
10000750,0.12064005003910773
10000751,0.1234638266654288
10000752,0.25493683755995755
10000754,0.420612281698316
10000756,0.07848438300424343
10000757,0.07294167507741685
10000759,0.09078238632214602
10000760,0.08578565068634109
10000761,0.03208497560960404
10000762,0.030491594043823365
10000763,0.0694628314011733
10000765,0.13115251512272968
10000770,0.1261730576852338
10000771,0.015156109558408723
10000772,0.03970747101525354
10000774,0.020184629310082476
10000780,0.9927818300095897
10000782,0.34915083807966063
10000784,0.08919182428656389
10000785,0.8751142998465361
10000786,0.0902268666969912
10000789,0.1421382958716396
10000790,1.1411766823095157
10000793,1.7305250360547788
10000799,1.5720860130889773
10000801,0.3600460873934669
10000802,0.2601861728998201
10000806,0.3807882899417569
10000810,0.8652539833135207
10000811,0.0476592006515409
10000814,0.05339415073060367
10000817,1.1772173176894096
10000821,0.7439029807577995
10000822,0.9979934111966605
10000824,2.001905002572693
10000825,1.4487956492392833
10000826,0.1632536027789945
10000830,0.5597198345912684
10000831,0.573153100504157
10000832,0.5567798415532392
10000833,0.6037726818529539
10000836,18.01900989124165
10000838,0.06230156968769022
10000840,4.326442190924035
10000841,0.7486200444555033
10000844,1.2863640198449853
10000847,0.4063906668090975
10000850,2.135716053121408
10000851,1.858776203387371
10000852,0.1467223017391875
10000855,0.039540231925670966
10000856,0.2499289127400181
10000857,0.24339186804013585
10000858,0.05926573668954145
10000861,0.04487090015159588
10000863,0.2954758071012029
10000864,0.24625101631317223
10000867,0.26248624393746356
10000869,1.3900398961039282
10000871,2.139843728870685
10000874,1.9485777173867216
10000877,0.09924533913311709
10000878,0.016602055084898298
10000879,0.03328045244218134
10000887,1.9357875071964057
10000892,4.092737873321868
10000901,0.05020735185113455
10000902,0.0786815459242682
10000904,0.08512329841877228
10000905,0.16889721570517746
10000915,0.49860116636755286
10000917,2.6008600041370693
10000918,2.634490360567845
10000919,5.620341212797091
10000923,0.33113269285812974
10000924,0.5321815974608308
10000925,0.7376263836349336
10000926,0.5223428822881324
10000927,3.7540401818185956
10000928,0.09376692593910317
10000933,0.07756241318622945
10000934,0.0827709124467369
10000935,0.43608279223959645
10000937,1.1657444056135646
10000939,2.5900583163967257
10000941,0.14835150641294903
10000942,0.19544792554798768
10000948,0.07864655938322881
10000949,1.0169338464391506
10000954,0.2937418700891379
10000955,0.09170199122120674
10000956,0.09022824137893007
10000960,0.06888918827056398
10000963,0.03706628491717078
10000967,0.04574477571015627
10000968,0.5481617737533153
10000971,2.2450555606142735
10000972,7.465968323830665
10000976,0.21734014811071806
10000979,0.0731003752936164
10000980,0.6135975430858149
10000981,0.7125753906586665
10000982,0.116203811909758
10000983,0.1672660605678539
10000984,0.2813016747354458
10000986,0.058362909668824396
10000987,0.009000388674456315
10000988,0.04105840112401768
10000990,0.27942202212772244
10000991,0.0640708932195304
10000992,1.4683634057410173
10000993,0.09510028586254807
10000994,0.4062916706267752
10000995,0.07087048351797394
10000998,0.08953783381616116
10000999,2.2756542167942135
10001000,0.1512204003294279
10001001,0.12759135547134604
10001002,0.5921842503912931
10001003,0.14653948432620398
10001004,0.12421671975230254
10001005,0.32229940211741825
10001007,3.478283332832177
10001008,1.6546984100165298
10001009,2.9722912826839814
10001014,0.09769784134333177
10001015,0.02092965892963686
10001016,1.089916251310231
10001017,0.8678372173628734
10001021,0.12045140078819637
10001022,0.20293338173894757
10001023,0.06343263230733598
10001025,0.08238642075202285
10001027,0.9463369768951239
10001028,0.17129814935896331
10001029,0.5507603237716607
10001030,0.7559513994906238
10001031,0.6848919878060733
10001033,7.090959993082957
10001034,1.1778836169049116
10001040,0.8281240978408911
10001041,0.3142935577400848
10001042,2.2877430432063086
10001043,2.5011679155619113
10001044,2.6975201362462795
10001045,0.9158295378074011
10001048,1.7914850000975744
10001050,2.2949706280621913
10001051,0.9235258140032089
10001052,0.16015739332554757
10001054,1.8578025567990109
10001059,0.21097089819309817
10001060,0.4490955160059077
10001061,0.6864021386779292
10001062,0.3262424320397995
10001063,0.18199946785291463
10001065,0.974368886152774
10001067,0.20477059929573807
10001068,0.6393182815304246
10001071,0.16243363274219105
10001072,0.44974153732532124
10001073,0.16650519257322352
10001075,0.06357311669966714
10001077,0.6127298252530793
10001078,1.220819808639767
10001080,0.17679770685888724
10001082,0.37320255666042523
10001087,3.652097482673856
10001089,0.28817454701748224
10001090,0.10447051894264259
10001091,1.2951383645258585
10001093,1.9936017699797868
10001095,1.985568385320698
10001096,1.2626142527654118
10001099,0.6974507694648096
10001100,0.7201006028924122
10001102,0.02977288659546972
10001106,0.0483388309804035
10001108,0.13195860892876243
10001116,0.24334464191089092
10001118,0.6595403543095623
10001120,0.09234624717011594
10001121,8.49476400407852
10001123,6.4114342100966475
10001125,3.450362897353879
10001126,0.2059268302213364
10001128,0.04619277975158403
10001129,0.2479758020647447
10001132,0.21977779142607715
10001133,0.4598019993584508
10001134,0.18498400913233373
10001135,0.17695474213684742
10001137,0.17126719849185568
10001138,0.3533473836068331
10001141,0.17232309030689325
10001142,0.17933267638847109
10001143,0.19882179891848914
10001145,0.04587430864327682
10001146,0.0480950758001747
10001147,0.11219988063069146
10001150,0.059764523079242224
10001154,1.5639840788026627
10001155,0.40593636275294553
10001156,1.9875694044689127
10001158,0.017133299782139014
10001161,0.07423534363965775
10001162,0.09677010605360478
10001163,0.02584492485741457
10001165,0.1537498692093046
10001166,3.9750412430348594
10001170,0.07518560204319559
10001172,0.06982427160594214
10001173,0.11746650538685084
10001175,0.35400734745574286
10001176,0.4043745157194005
10001177,3.6332518146811297
10001178,3.4934512481874362
10001180,0.18154832812084476
10001181,0.1936150417270522
10001182,0.1991403020828996
10001183,0.5062127205564302
10001184,0.1433334923248291
10001185,0.20627235233715055
10001186,3.7840738591775605
10001187,0.13875913810745105
10001191,0.076714140356798
10001197,0.19619958976401614
10001199,0.6364743016881915
10001204,1.5445787167381613
10001209,1.0684876221192585
10001210,0.8596792810876451
10001214,0.3164608272694872
10001216,0.19499948135816855
10001218,0.2298711301607003
10001221,0.09224816759168285
10001222,0.09098115252261027
10001223,2.1320544321879633
10001226,0.07312620013496189
10001231,0.33446471442466674
10001232,0.3334029267838392
10001233,0.001410353140545924
10001235,0.5437436100343821
10001236,0.04137454055786344
10001237,0.07651213965965052
10001238,0.09314627791313947
10001239,0.9049818676622228
10001240,0.16194031508197995
10001241,0.021267629535505504
10001242,0.021145389815518646
10001244,0.04625210800010998
10001246,0.03222755614675834
10001249,0.04746055451065946
10001265,1.4958095289212943
10001274,0.2550957799556148
10001275,0.47276596672742816
10001279,0.4877505897076294
10001283,0.7460781349827721
10001286,0.2821796532806819
10001293,2.5999158027834475
10001294,1.9093378896788886
10001295,1.865357292539522
10001297,0.06067785697795492
10001298,1.5694532177940004
10001301,0.05615947246980913
10001302,0.4281569983787617
10001303,2.847652006803392
10001306,0.045614841593623334
10001310,0.3425585420742831
10001318,0.01936718883941532
10001319,0.028899606637657487
10001320,0.025159878172602172
10001322,0.1861463579727414
10001324,1.0623052586890263
10001325,0.11760755307369235
10001330,0.054269662066200895
10001331,0.05735924077547256
10001333,0.25762562260654415
10001337,2.650209094895542
10001341,0.012584099685641939
10001342,0.014269056440249957
10001345,0.5297781355732551
10001346,0.021751844826241058
10001357,0.10798360967770651
10001361,0.21050528254612824
10001362,0.43051049896675064
10001364,0.11189161374082067
10001366,0.11357564099691268
10001375,4.8618724717256425
10001382,0.09286083165288499
10001383,0.09224383166351706
10001384,0.05933631205761961
10001386,0.3220701367022464
10001387,4.30611246859907
10001389,1.2760145647294778
10001391,0.9758451454454976
10001392,0.07366830910858539
10001393,0.06011973405234277
10001396,0.05996769982291029
10001401,0.22319853456147307
10001404,0.08131416310788749
10001411,0.7710763284301998
10001414,Inf
10001415,8.532766892054191
10001421,0.06450527377022
10001423,0.9710138719335386
10001424,0.19612247753249856
10001426,1.8233005543290064
10001432,2.3717620482974087
10001435,0.12180831226717409
10001437,0.3731490012832717
10001445,0.08691760329593855
10001448,1.0795635115025235
10001450,0.9495592919000131
10001454,0.36537413990234574
10001457,1.1039227714999331
10001458,0.09972842850164136
10001459,0.9018399349534525
10001460,3.0286335028987446
10001470,2.1735205838964635
10001484,0.5847163228264846
10001489,0.04444959120994679
10001492,0.04790446357341677
10001496,0.03915747780669764
10001504,0.10679307110563328
10001512,0.11031606788644208
10001515,0.15905909273118848
10001516,0.14956091410406214
10001518,0.05042457217858793
10001519,0.21639962199746662
10001520,0.11557176219177528
10001522,0.19232305852882406
10001530,0.1898782486440929
10001542,0.19309773469783253
10001543,0.17882323989376553
10001544,0.049702640148428776
10001546,1.229419764344367
10001547,1.7016583172252868
10001548,0.9814370955088911
10001550,2.6147598602832747
10001552,2.679548238425834
10001555,7.322741530284397
10001556,0.13514639515590116
10001557,3.768376756392761
10001559,3.439663762855487
10001560,3.965584145432867
10001566,0.059597940225856356
10001569,0.08822247207363412
10001572,0.10262212562100595
10001573,0.03971990428640413
10001574,1.0541173224948375
10001575,0.14685708417982357
10001578,0.3242494929016478
10001579,0.23855139053221366
10001581,0.35053616254442554
10001582,0.08885551875434089
10001583,0.040949610593643666
10001584,0.6568190412680198
10001585,0.4747616884692861
10001586,0.6459850051861142
10001588,0.0647712385143101
10001589,0.03995406172386646
10001590,0.039783292380435674
10001591,0.06784455195865251
10001592,0.043821992362854605
10001593,0.14203254665291631
10001594,0.1317143573634006
10001596,0.03798527364987609
10001597,0.03624700789730491
10001598,0.04244831954315435
10001601,0.04202374173324159
10001603,0.20891450266297756
10001605,0.10589717351702792
10001606,1.6006889559552069
10001608,0.6906487098050083
10001609,0.7852724912059176
10001612,1.002219779915527
10001614,0.9751202690801275
10001615,1.2843491027953253
10001616,10.623663068544735
10001617,0.08239358188916845
10001619,0.07981117751659683
10001622,1.5295188471226928
10001624,0.1425753155615026
10001626,0.08397708486087974
10001630,0.1575279044108779
10001631,0.030838538059729415
10001632,0.03289601951041721
10001633,2.1147462200960687
10001636,0.18091027362523474
10001647,0.10531680638246371
10001652,0.1840991750181372
10001676,0.062039663286829326
10001677,0.1749547819027691
10001678,0.7249795785741336
10001679,0.07263252942674106
10001681,0.14596865633994224
10001684,0.060425552138809464
10001687,4.323135967017819
10001690,0.05893310685581837
10001696,0.14105352229034668
10001697,0.15321548549796601
10001705,3.5828671743631424
10001706,2.798961180156118
10001708,2.173657599376458
10001709,2.66198902885092
10001711,0.08292693131392632
10001713,0.03150498205025227
10001716,0.13444245574661962
10001717,0.11296353438044236
10001718,0.13349166916590702
10001720,0.12465721116124447
10001721,2.007274775097226
10001722,1.5208173217254661
10001725,0.04311676914267912
10001727,0.22820506889558437
10001728,0.22419405534287867
10001729,0.09631380045570283
10001730,0.38397324014564227
10001731,0.05508658635404958
10001732,0.10291475084772232
10001733,0.1309950194922244
10001734,0.05333889096180491
10001735,0.8515108243353969
10001737,0.18220879349449282
10001738,1.5054525102618528
10001739,18.887205159795638
10001742,0.48395258421931375
10001743,0.502104761600852
10001745,0.05694486200822535
10001747,1.2209382006363272
10001748,0.8292092416089185
10001749,0.06274859513953993
10001750,0.0701839036838508
10001751,0.08179285228740867
10001752,0.15542799455959708
10001753,0.15056671094752758
10001754,0.03632976516394101
10001759,0.1499592213795536
10001760,0.7407675822312453
10001761,0.6870595563942496
10001763,1.0016143373568296
10001766,0.13462774399047378
10001768,0.5052096772787842
10001769,0.16507641224509986
10001770,0.10199043844777417
10001771,0.2181771244147408
10001775,0.0771547787835849
10001776,0.06176811020661229
10001777,0.4611425276256542
10001778,0.20671055869480162
10001782,0.14945873928834413
10001784,0.12015670840272977
10001786,0.17393243618353013
10001787,0.17753814521073819
10001788,0.36617123385481476
10001790,0.05370830453196909
10001793,0.19199816047840418
10001794,1.3702653513381298
10001798,0.02402447975048684
10001799,0.03502836955792692
10001801,10.179289838526334
10001802,0.1649644126201034
10001804,0.0414324162638205
10001807,0.040034595248917323
10001808,0.44273701020410444
10001811,0.4068227564707796
10001812,0.22838096419950177
10001815,1.1325144857249452
10001816,0.2166730572790414
10001820,0.0932398019327365
10001821,0.09296834026342098
10001830,0.2778188799373173
10001832,0.24704893656617277
10001852,2.909809737965074
10001853,5.698183631897921
10001856,3.9601036961493485
10001860,2.8361688651971027
10001861,2.8516167289778083
10001862,2.82917684907159
10001863,0.37009663740763904
10001866,1.3339401185361073
10001867,12.068397628341991
10001869,0.17505665861539316
10001871,0.494955792271749
10001873,4.642045924671686
10001875,0.05008075008391823
10001879,0.08285300777455017
10001906,0.09428666698941389
10001907,0.09773048001587929
10001908,0.09768365109677551
10001909,2.1713817357330982
10001910,0.029798419987333666
10001913,0.27615492303778816
10001914,0.06064982991241232
10001918,0.05157255994857621
10001919,1.5547450714449786
10001921,0.19662183312185677
10001922,0.19903282284300378
10001925,0.185401551963244
10001926,0.22868292733715062
10001927,0.21859675673045992
10001928,0.17799410846603694
10001931,0.06948184623831276
10001933,0.21490936522237852
10001936,0.07955693658629488
10001938,0.07800643674273751
10001940,0.12266932695513234
10001941,0.12357423955971014
10001944,1.2030598986786498
10001949,0.32912978701709156
10001954,0.02331323221483421
10001957,0.33600212503471993
10001958,0.0037456743365659466
10001960,0.250812429905691
10001966,0.3014814856177317
10001969,0.21751973322896226
10001972,0.1411269855609831
10001974,0.23656625359743988
10001975,0.2564554135733638
10001977,0.4254450322347885
10001978,0.08866237544477422
10001979,0.0474327762121723
10001980,0.047885170584980576
10001984,0.784809345869501
10001989,1.135047932394906
10001990,0.716531012785941
10002020,1.8164543232588062
10002066,0.07153113457947102
10002084,0.7978493668905499
10002088,0.07991370036522075
10002095,0.19735594154587885
10002096,0.19173937042479397
10002097,0.1491444946706875
10002098,0.14017609654118837
10002101,0.11115370163605351
10002102,0.12363313978589012
10002105,0.13777449619582044
10002106,0.1455514871350872
10002108,0.0791903446182083
10002115,0.159437875679147
10002117,0.31607761957755204
10002118,0.2987164510594881
10002121,4.042123837016266
10002126,0.0779868592822447
10002129,0.31358323539140526
10002134,0.18559427885691726
10002135,2.7064499124580443
10002136,2.6592348445317597
10002137,0.49772662107503535
10002138,0.0343011039107708
10002139,0.025329069498086977
10002142,0.03702731709451586
10002144,0.10256397496941727
10002146,0.03188071117609206
10002147,1.1523712730139437
10002152,0.09981042986709572
10002153,0.10662712428803114
10002157,0.176340229338405
10002165,0.3458433708296567
10002174,1.0301022572883216
10002175,1.2727423550050916
10002176,0.06193915592908191
10002177,0.06275945502855562
10002178,2.170178193783441
10002182,8.49540179008469
10002184,1.526386291383368
10002187,0.069615811940178
10002190,0.5614338178683282
10002192,2.585746237072184
10002204,2.6874472005999688
10002206,2.2910530334714063
10002210,0.4679104912631369
10002217,0.31061701769088557
10002223,1.5981464670654075
10002225,0.11602084825442385
10002226,0.11006869179611958
