FACILITYID,avg_pm25
10002246,6.900000095367432
10002247,7.225000023841858
10000826,8.34666690826416
10000852,7.322222391764323
10000836,11.222222646077475
10002341,9.4416663646698
10002345,6.958333373069763
10000794,11.566666841506958
10002692,6.677777608235677
10001293,8.566666603088379
10001001,8.788888931274414
10000992,8.899999936421713
10000998,8.933333396911621
10001003,9.49999968210856
10000785,12.15833330154419
10000824,9.908333539962769
10006185,7.616666555404663
10000825,9.694444497426352
10003424,8.325000047683716
10003356,8.950000286102295
10003412,9.916666984558105
10003414,8.78333330154419
10000976,9.033333778381348
10000801,10.34166669845581
10003377,8.611111323038736
10002571,8.55333366394043
10001002,8.416666507720947
10002323,11.688888867696127
10003415,7.049999952316284
10002346,5.091666579246521
10002607,9.450000286102295
10001000,8.84166669845581
10003425,8.299999952316284
10002353,8.5
10002431,8.04444440205892
10002570,NA
10001008,9.958333492279053
10003350,10.016666650772095
10003362,8.825000047683716
10003363,8.900000095367432
10003432,8.766666889190674
10003419,8.616666793823242
10003398,8.583333492279053
10003365,9.78333330154419
10005978,6.8999998569488525
10005985,7.111111005147298
10003411,9.916666984558105
10003390,9.166666507720947
10003381,9.466667175292969
10000841,9.22499966621399
10000972,9.340000343322753
10003423,8.083333015441895
10002522,5.916666746139526
10000953,8.558333158493042
10002517,5.933333396911621
10000988,5.816666841506958
10000844,9.120000076293945
10002568,8.399999618530273
10006671,6.400000095367432
10001177,7.733333587646484
10002803,5.955555597941081
10006544,7.349999904632568
10002309,10.53333330154419
10006530,NA
10000810,7.924999952316284
10000869,6.366666698455811
10001183,7.4416667222976685
10000847,8.866666475931803
10000802,10.341666460037231
10003405,7.588888804117839
10000821,7.986666679382324
10005251,7.266666412353516
10006347,5.133333206176758
10005248,11.677777608235678
10000771,NA
10002428,7.622222105662028
10002432,8.074999809265137
10003433,8.791666746139526
10000902,6.400000095367432
10000905,7.122222264607747
10000822,7.9666666984558105
10000858,5.644444306691487
10000904,7.8666666348775225
10003357,8.916666746139526
10000982,8.741666793823242
10006623,8.766666889190674
10001949,6.766666889190674
10005290,7.400000095367432
10005252,7.711111227671306
10003397,8.566666841506958
10005253,7.733333110809326
10003372,8.877777735392252
10000014,6.833333492279053
10005263,7.266666412353516
10005305,9.03333330154419
10000013,6.699999928474426
10006624,8.849999904632568
10005264,7.666666666666667
10005324,7.611111005147298
10006204,9.166666746139526
10000856,11.666666507720947
10000878,5.233333110809326
10000774,8.766666412353516
10000901,7.700000047683716
10000814,6.908333420753479
10000786,10.700000047683716
10000789,8.666666984558105
10002349,7.0333333015441895
10001261,8
10006186,10.100000381469727
10001522,8.977777798970541
10002310,7.266666603088379
10006531,8.000000238418579
10006532,7.150000095367432
10000793,10.591666221618652
10005328,7.583333253860474
10000050,5.666666666666667
10000010,7.983333110809326
10002340,8.53333330154419
10003475,5.383333444595337
10005299,7.900000095367432
10005256,10.549999713897705
10000877,5.444444497426351
10003349,9.066666603088379
10000756,8.193333435058594
10002923,8.108333349227905
10000782,9.583333253860474
10003911,8.349999904632568
10006571,9
10000564,7.300000190734863
10001154,8.5
10006581,11.116666793823242
10003629,9.100000381469727
10001708,8.075000166893005
10006326,7.450000047683716
10006327,6.016666650772095
10005212,6.566666603088379
10004572,6.3500001430511475
10000332,6.97777779897054
10000361,6.9888888994852705
10000357,7.066666603088379
10000391,7.133333206176758
10004558,7.166666507720947
10000403,6.1249998807907104
10000382,6.5
10000410,6.300000190734863
10000420,5.7833335399627686
10000416,5.9666666984558105
10000518,5.777777989705403
10000665,8.799999952316284
10006210,9.366666793823242
10000647,10.226666450500488
10000667,8.541666507720947
10000636,9.633333206176758
10002259,9.3166663646698
10001786,6.599999904632568
10000695,8.699999809265137
10000652,9.466666221618652
10004734,8.650000095367432
10006508,8.96666669845581
10000693,9.733333587646484
10002258,8.5
10004732,8.983333110809326
10000677,9.500000190734863
10000638,9.833333015441895
10000457,5.5
10000635,9.616666316986084
10000662,9.066666603088379
10000455,5.491666674613953
10000669,8.950000286102295
10000646,10.299999952316284
10000674,9.40833330154419
10000687,9.055555661519369
10000682,9.466666539510092
10000664,8.808333158493042
10004677,9.049999713897705
10006351,10.133333206176758
10000657,9.633333683013916
10000688,9.600000063578287
10000672,8.5
10006352,10.133333206176758
10000673,8.888888676961264
10004667,9.53333330154419
10000641,9.911111195882162
10004694,8.75
10006147,6
10003542,9.074999809265137
10001718,8.78333330154419
10006654,7.450000047683716
10000263,7.633333206176758
10006383,10.522222518920898
10001337,8.255555788675943
10001325,8.049999952316284
10001331,8.450000286102295
10001322,6.683333158493042
10001333,8.266666889190674
10006211,6.2166664600372314
10001319,5.916666746139526
10006549,7.400000095367432
10001062,9.233333110809326
10001073,8.122222582499186
10001067,10.03333330154419
10000479,6.099999904632568
10001450,5.833333492279053
10003934,7.400000095367432
10004913,8.641666889190674
10000316,7.083333253860474
10000320,6.811111291249593
10000317,7.175000309944153
10006655,6.8500001430511475
10006153,7.400000095367432
10004475,8.449999809265137
10000325,7.4666666984558105
10002129,7.633333206176758
10001421,8.03333314259847
10002146,7.391666769981384
10002134,8.211111068725586
10002138,7.566666603088379
10002144,6.825000166893005
10006154,7.777777989705403
10004496,6.777777989705403
10000298,8.074999570846558
10002141,6.920000076293945
10000297,7.433333396911621
10000284,7.666666507720947
10001415,8.911110877990723
10006453,6.866666793823242
10000303,7.177777608235677
10000323,7.422222296396892
10005199,6.733333587646484
10002137,7.633333206176758
10001423,8.666666984558105
10001414,8.866666316986084
10006322,7.6583333015441895
10000304,7.983333349227905
10004515,6.800000190734863
10000309,6.866666793823242
10000307,7.566666603088379
10000310,6.933333396911621
10000328,7.066666603088379
10001432,6.833333492279053
10002147,6.711110909779866
10000283,7.9416667222976685
10002126,7.1833332777023315
10004453,7.5
10000318,7.5333333015441895
10004514,6.800000190734863
10002135,8
10004517,6.833333492279053
10004476,7.97777795791626
10000295,9.116666793823242
10004522,7.599999904632568
10003891,8.611111005147299
10002140,7.300000190734863
10003900,8.59166669845581
10003878,8.541666984558105
10003943,7.099999904632568
10000293,8.866666316986084
10001424,8.111111323038736
10002118,8.883333206176758
10002115,8.633333206176758
10004484,7.583333253860474
10004260,7.4666666984558105
10000312,7.183333158493042
10000838,6.4888888994852705
10006344,8.833333015441895
10004251,7.816666603088379
10002192,5.7166666984558105
10006567,7.833333492279053
10004248,8.113333320617675
10000508,5.141666531562805
10004170,6.6666669845581055
10002633,6.3222222328186035
10000337,7.116666555404663
10000388,7.008333325386047
10001766,6.524999976158142
10001798,6.5583332777023315
10002174,5.591666579246521
10002177,5.024999976158142
10004614,5.9888888994852705
10004194,6.6583331823349
10006534,5.9888888994852705
10001769,6.291666626930237
10004210,6.983333349227905
10002657,5.749999761581421
10000485,6.21666693687439
10001797,6.574999928474426
10004190,6.8500001430511475
10000442,5.666666507720947
10000459,4.911111195882161
10004651,5.833333492279053
10003507,7.016666650772095
10004625,4.883333444595337
10000498,4.833333492279053
10006535,4.8416668176651
10001709,8.111111323038736
10000463,5.644444306691487
10000515,5.777777989705403
10002184,NA
10002182,5.644444306691487
10001705,8.28333330154419
10002157,5.677777608235677
10000390,6.888888994852702
10001014,7.766666412353516
10000363,7.016666650772095
10001720,8.766666412353516
10000345,7.133333206176758
10000374,7.183333396911621
10004569,6.366666793823242
10004567,6.366666793823242
10000450,5.5333333015441895
10003496,9.180000114440919
10006330,5.5
10000400,6.5
10001454,5.066666603088379
10001711,8.961111068725586
10004639,6.141666531562805
10004606,5.5333333015441895
10004650,6.0333333015441895
10003538,7.688889026641846
10000480,6
10004611,6.1666669845581055
10002178,5.688888708750407
10006324,5.5
10004612,6.083333253860474
10001459,5.766666889190674
10006664,7.641666531562805
10001717,8.0666663646698
10003515,7.400000095367432
10003546,8.288888931274414
10006332,4.800000190734863
10001015,7.683333396911621
10004656,5.699999809265137
10002716,6.4666666984558105
10001978,7.5333333015441895
10000190,7.4416667222976685
10001969,7.433333396911621
10000247,6.183333158493042
10001984,7.799999713897705
10000243,8.133333444595337
10000154,5.775000214576721
10002726,8.022221883138021
10002905,7.239999771118164
10002920,6.566666603088379
10000151,6.122222105662028
10000174,5
10000246,8.874999761581421
10000197,8.050000190734863
10002893,7.055555502573649
10000198,8.044444719950357
10002784,7.866666555404663
10002822,8.100000063578287
10000212,8.28666648864746
10000215,8.23888874053955
10000206,7.841666579246521
10002714,5.433333396911621
10000200,6.099999904632568
10002917,7.516666650772095
10002916,7.5333333015441895
10002857,8.71666669845581
10002928,7.633333206176758
10000204,8.166666507720947
10000213,7.791666746139526
10000184,7.541666626930237
10002835,6.311111132303874
10000216,7.675000190734863
10002799,5.677777608235677
10002845,9.016666889190674
10000224,9.016666889190674
10002827,6.75
10002791,7.788888931274414
10000209,7.758333206176758
10005130,NA
10000196,6.6833336353302
10000210,7.722222487131755
10002755,8.411111195882162
10000234,8.71666669845581
10002886,8.677777608235678
10000161,7.411111195882161
10000152,6.1499998569488525
10001966,6.1499998569488525
10000228,7.099999904632568
10002858,8.733333587646484
10000208,8.288888931274414
10002876,7.099999904632568
10002862,9.277777671813965
10000203,5.6499998569488525
10002828,6.883333444595337
10000248,7.625
10000176,5.555555502573649
10000122,6.516666650772095
10000120,9.077777226765951
10000103,8.058333396911621
10000101,8.058333158493042
10000111,6.744444370269775
10000118,6.491666674613953
10000119,6.5
10005208,6.7166664600372314
10003951,5.433333396911621
10006345,7.950000166893005
10000560,7.0333333015441895
10002226,5.8666666348775225
10000578,6.8444444338480634
10000385,6.433333396911621
10005261,7.5
10000773,7.306666564941406
10000799,10.574999570846558
10001530,6.571428503308978
10000428,5.793333435058594
10000056,4.877777894337972
10000384,6.433333396911621
10000394,6.222222487131755
10000414,5.9666666984558105
10000381,6.483333349227905
10006189,4.883333444595337
10000430,5.633333206176758
10000418,5.7583335638046265
10000419,5.750000238418579
10006206,6.266666889190674
10000444,5.433333396911621
10000055,4.900000095367432
10000057,5.099999904632568
10005642,4.9666666984558105
10005640,5.316666603088379
10006207,6.266666889190674
10001218,8.333333969116211
10006195,6.816666841506958
10004094,8.316666841506958
10000963,8.60606067830866
10005933,7.866666793823242
10000949,8.566666603088379
10000327,6.4888888994852705
10006511,6.483333349227905
10000292,8.911110877990723
10000329,7.066666603088379
10004574,6.344444592793782
10000460,5.599999904632568
10002175,5.622222264607747
10000504,4.933333396911621
10006167,5.6499998569488525
10000494,5.5333333015441895
10000465,5.800000190734863
10000453,5.641666531562805
10000437,5.666666507720947
10000440,5.6583331823349
10000473,5.588888804117839
10004139,7.549999952316284
10004126,8.666666507720947
10004137,7.549999952316284
10004138,7.544444402058919
10001738,6.699999809265137
10004127,8.599999904632568
10001739,7.833333492279053
10004125,8.666666507720947
10001742,6.8750001192092896
10001743,5.788888931274414
10000467,5.891666769981384
10004140,6.900000095367432
10002187,5.2583335638046265
10000546,5.733333230018616
10004646,5.858333468437195
10000512,5.775000214576721
10000679,9.666666507720947
10000680,9.683333396911621
10000658,8.966667175292969
10000659,9.016666650772095
10000694,8.991666555404663
10000633,8.975000143051147
10000308,6.888888994852702
10006659,7.116666555404663
10001470,9.5
10000642,8.65833330154419
10000315,7.024999976158142
10004527,7
10000545,5.733333428700765
10000510,5.199999809265137
10000495,4.800000190734863
10000653,9.141666650772095
10000547,5.900000095367432
10000548,5.883333444595337
10003928,8.483333110809326
10002121,8.933333396911621
10000314,7.177777608235677
10000313,7.255555470784505
10000100,5.166666507720947
10001162,4.5
10001165,5.516666650772095
10001163,5.183333158493042
10005035,5.983333230018616
10001977,7.824999928474426
10002957,6.355555693308513
10002105,8.816667079925537
10002106,8.816667079925537
10006350,8.666666984558105
10000689,9.416666507720947
10000220,7.8750001192092896
10006300,7.516666650772095
10000225,8.349999904632568
10000790,9.599999904632568
10000817,8
10000644,9.666666984558105
10001146,7.099999904632568
10005273,7.566666603088379
10005113,8.116666793823242
10000780,NA
10000671,8.722222010294596
10006149,7.433333396911621
10000928,7.455555597941081
10000926,7.700000047683716
10006209,9.01111094156901
10000857,11.713333320617675
10000861,5.055555502573649
10000655,9.408333539962769
10000678,9.483333349227905
10000407,6.911111195882161
10000319,6.788889090220134
10006239,8.866666475931803
10000285,8.883333206176758
10004536,7.983333587646484
10002102,7.646666526794434
10001411,8.71666669845581
10001426,7.983333349227905
10001158,5.044444402058919
10001156,8.616666793823242
10006580,8.616666793823242
10000720,7.074999928474426
10002759,6.044444402058919
10001990,8.700000047683716
10001605,7.400000095367432
10000402,6.1249998807907104
10003624,8.6916663646698
10001933,7.088888804117839
10001155,5.516666650772095
10003625,6.750000238418579
10006572,6.750000238418579
10006574,7
10006575,5.549999952316284
10001972,8.066667079925537
10005282,11.744444529215494
10002693,6.699999809265137
10000084,7.9666666984558105
10000062,7.799999713897705
10002139,7.316666841506958
10000302,8.055555820465088
10000761,7.422222296396892
10000573,6.106666564941406
10000576,5.8166667222976685
10006177,5.750000238418579
10006178,5.766666889190674
10000587,6.541666746139526
10000593,5.608333230018616
10000554,4.891666769981384
10002221,6.866666793823242
10000004,7.3083332777023315
10000044,5.811111291249593
10002207,6.3166663646698
10002204,7.366666793823242
10002217,6.866666793823242
10000572,6.78333306312561
10002228,5.541666626930237
10002227,5.858333230018616
10003209,NA
10003468,4.666666507720947
10006533,5.916666746139526
10006615,7.344444592793782
10001184,8.516666650772095
10004339,7.483333349227905
10001186,6.700000286102295
10001182,7.400000095367432
10001181,7.383333325386047
10001185,7.433333396911621
10001173,6.400000095367432
10001172,6.816666603088379
10001187,7.9333336353302
10000934,7.116666555404663
10000927,7.833333301544189
10000937,7.074999928474426
10000955,8.483333349227905
10000939,7.0583332777023315
10001489,7.277777512868245
10000931,6.616666555404663
10004089,8.5
10000933,6.544444402058919
10000929,7.411111195882161
10006618,6.9666666984558105
10000765,7.099999904632568
10002400,7.858333468437195
10000772,7.400000095367432
10002399,6.583333253860474
10005380,7.8333330154418945
10002401,7.933333396911621
10002348,5.5333333015441895
10001931,6.699999809265137
10000960,8.806666564941406
10002398,7.916666507720947
10002395,8.833333492279053
10002396,8.700000286102295
10002397,8.983333587646484
10000796,10.608333110809326
10005283,7.099999904632568
10000704,8.016666889190674
10000699,9.411111195882162
10000041,5.7833333015441895
10003147,8.433333396911621
10000705,7.266666889190674
10006200,6.816666841506958
10000037,6.933333396911621
10000706,7.366666793823242
10000707,7.366666793823242
10000701,9.28333330154419
10002260,9.333333015441895
10002261,7.949999809265137
10006152,5.599999904632568
10002262,7.991666555404663
10000002,9.288888931274414
10000006,6.8416668176651
10006199,6.7833335399627686
10000043,5.766666889190674
10000023,6.216666579246521
10000887,9.800000190734863
10000974,9.322222709655762
10000806,10.98888874053955
10000871,7.800000190734863
10005219,8.516666889190674
10001106,5.433333396911621
10001108,5.749999761581421
10006387,9.333333015441895
10000028,5.566666603088379
10003595,7.6499998569488525
10000336,7.099999904632568
10006197,8.566666603088379
10001879,5.983333349227905
10006191,6.7833335399627686
10001102,6.666666507720947
10001445,6.916666746139526
10000042,6.388888994852702
10006192,6.108333230018616
10000033,7.333333253860474
10002153,7.366666793823242
10006205,7.333333492279053
10000422,6.566666603088379
10000412,6.933333396911621
10000411,6.922222296396892
10000369,7.086666584014893
10000333,6.983333349227905
10001126,7.766666650772095
10000334,7.416666746139526
10000392,7.133333206176758
10000365,6.933333396911621
10000368,6.933333396911621
10004576,6.900000095367432
10004557,7.166666507720947
10000339,7.3500001430511475
10004555,7.358333468437195
10004575,6.908333420753479
10000395,6.208333611488342
10000396,6.21666693687439
10000968,8.608333349227905
10000956,8.5
10000561,7.0333333015441895
10000567,5.458333373069763
10000864,6.316666603088379
10000563,7.300000190734863
10000569,5.2166664600372314
10000577,5.833333253860474
10000557,5.308333516120911
10000586,6.383333444595337
10000575,5.816666483879089
10000588,6.541666746139526
10002233,5.811111291249593
10000432,5.891666769981384
10004579,5.9666666984558105
10000585,5.555555502573649
10002210,6.583333253860474
10005303,12.633333206176758
10000562,7.566666603088379
10002136,8
10004519,7.444444497426351
10004534,6.916666746139526
10000123,5.0333333015441895
10000128,3
10003694,3.066666603088379
10003691,5
10003692,2.0999999046325684
10000127,3.044444481531779
10001191,2.8333332538604736
10000124,2.9777777989705405
10000126,3.0416666865348816
10001180,7.316666603088379
10001063,9.244444529215494
10000464,5.6249998807907104
10000471,5.699999968210856
10006333,5.833333492279053
10003948,6.933333396911621
10002164,5.099999904632568
10002165,5.099999904632568
10006336,6.0333333015441895
10000531,5.4666666984558105
10004571,6.400000095367432
10000435,5.800000190734863
10004657,NA
10001460,5.577777703603108
10000478,6.099999904632568
10004628,4.9666666984558105
10000448,5.4666666984558105
10000472,6.049999952316284
10004600,5.655555407206218
10004615,6
10000353,7.166666507720947
10004591,5.883333444595337
10004655,5.708333134651184
10000449,5.4666666984558105
10006337,6.250000238418579
10000350,7.0333333015441895
10004616,5.983333349227905
10004564,6.8500001430511475
10006564,6.9666666984558105
10005901,9.411111195882162
10005861,8.855555534362793
10005849,7.983333349227905
10005871,7.633333206176758
10004043,7.833333333333333
10001632,6.4666666984558105
10001609,8.116666316986084
10002405,7.922222137451172
10004068,6.599999904632568
10001624,8.708333253860474
10001616,9.066667079925537
10001622,7.733333349227905
10001618,7.7166666984558105
10001608,8.116666316986084
10004065,8.308333396911621
10001631,8.225000143051147
10001617,7.616666555404663
10001626,7.9333332777023315
10001606,8.03333330154419
10000942,7.724999904632568
10001612,7.883333444595337
10001615,8.366667111714682
10006550,7.8500001430511475
10006551,8.71666669845581
10006552,8.21666669845581
10006554,8.850000381469727
10006553,8.916666507720947
10006555,7.616666555404663
10004060,9.866666793823242
10006556,8.650000095367432
10005902,6.750000238418579
10004053,7.616666555404663
10006557,6.699999809265137
10004062,8.533332824707031
10005867,9.633333683013916
10006558,8.450000286102295
10006559,7.5
10005866,8.849999904632568
10005862,8.855555534362793
10005854,8.077777544657389
10006560,7.016666650772095
10006561,10.055555661519369
10004044,8.016666889190674
10006562,7.366666793823242
10001621,7.800000190734863
10005848,8.21666669845581
10004070,7.9666666984558105
10006563,7.9666666984558105
10005864,8.916666984558105
10005865,8.916666984558105
10004050,7.816666603088379
10005887,6.9666666984558105
10001811,7.7833335399627686
10001820,7.7777778307596845
10001815,8.133333444595337
10004250,8.133333206176758
10004259,8.116666316986084
10004236,7.950000047683716
10004238,7.733333110809326
10004264,7.5
10001812,7.833333492279053
10004255,7.726666831970215
10001804,7.483333349227905
10006212,7.677777608235677
10000109,7.416666746139526
10006637,7.950000047683716
10001170,6.822222391764323
10001940,7.116666555404663
10001941,7.088888804117839
10003652,7.416666746139526
10003662,6.800000190734863
10004330,6.725000023841858
10004331,6.733333428700765
10003650,7.420000076293945
10000110,6.766666412353516
10000117,9.588889122009277
10000121,9.083333015441895
10000106,8.316666603088379
10000107,6.766666889190674
10000102,8.077777862548828
10005047,9.066666603088379
10004327,7.416666746139526
10005054,9.050000190734863
10004312,6.991666674613953
10003639,8.03333330154419
10003645,7.5
10003638,10.083333015441895
10003651,7.444444497426351
10003680,9.516666412353516
10001944,9.266666412353516
10003678,7.4888888994852705
10005044,6.7166664600372314
10002729,5.0333333015441895
10002725,8.016666412353516
10000194,6.622222105662028
10001275,6.719047818865095
10001274,6.6555555661519366
10001967,5.766666889190674
10000238,6.391666769981384
10002838,8.075000286102295
10002844,8.991666793823242
10000185,7.541666626930237
10000242,8.474999904632568
10000156,5.066666603088379
10000175,5.541666626930237
10000199,5.750000238418579
10002802,6
10000245,8.658333539962769
10002940,8.633333206176758
10002792,7.766666650772095
10002758,4.800000190734863
10002900,7.366666793823242
10000229,8.71666669845581
10000178,8.188888867696127
10002731,7.933333396911621
10001050,7.0333333015441895
10001029,8.244444688161215
10001044,6.722222010294597
10006290,7.950000047683716
10001045,6.955555597941081
10001043,6.599999904632568
10001031,8.111111005147299
10001030,8.099999904632568
10001830,5.983333349227905
10001832,6
10001033,7.600000063578288
10001034,7.516666650772095
10001048,6.844444592793782
10001831,5.983333349227905
10000241,8.450000047683716
10006678,8.100000381469727
10006679,8.100000381469727
10003565,6.700000286102295
10003571,8.041666507720947
10003568,7.344444592793782
10001016,6.900000095367432
10001734,7.566666603088379
10003590,6.833333492279053
10003566,7.7583335638046265
10001731,7.3466668128967285
10001730,5.5
10003576,7.166666507720947
10003574,7.044444402058919
10003569,6.266666412353516
10001017,7.300000190734863
10001735,6.811110973358154
10006633,7.016666650772095
10006636,7.0333333015441895
10006638,7.266666889190674
10003593,6.049999952316284
10003583,7.099999904632568
10001298,8.366666555404663
10002958,9.533333460489908
10001294,6.422222296396892
10001305,7.900000095367432
10001302,7.844444592793782
10001312,5.266666650772095
10002971,8.0444442431132
10002968,8.922222455342611
10001306,6.055555502573649
10002986,15.733333587646484
10001310,6.483333349227905
10001295,7.8333330154418945
10002956,5.5333333015441895
10002955,5.5333333015441895
10005750,5.833333492279053
10001297,7.116666555404663
10005749,7.733333587646484
10000709,8.766666889190674
10006363,7.274999976158142
10003117,9.166666666666666
10003048,8.411111195882162
10000733,8.888888994852701
10003109,8.133332967758179
10000718,6.866666793823242
10003064,7.400000095367432
10000721,7.12666654586792
10003052,7.400000095367432
10000728,7.116666555404663
10003074,7.358333468437195
10003056,8.666666666666666
10003107,7.233333349227905
10003054,7.450000047683716
10000719,7.122222264607747
10003062,7.2416664361953735
10001492,7.6583333015441895
10005227,7.3222222328186035
10000724,6.833333492279053
10003106,7.666666746139526
10006641,7.633333206176758
10006644,7.616666555404663
10001721,7.049999952316284
10003561,7.0583332777023315
10003556,7.066666603088379
10003554,7.099999904632568
10003557,7.066666603088379
10003558,7.099999904632568
10003559,7.099999904632568
10003553,7.0583332777023315
10000098,6.691666483879089
10001142,7.3416666984558105
10001141,7.2833333015441895
10001928,7.2833333015441895
10001132,6.52222220102946
10001137,7.3416668176651
10002687,7.0333333015441895
10001138,7.099999904632568
10002685,6.900000095367432
10001147,6.800000190734863
10001129,7.286666584014893
10002691,6.822222391764323
10002668,6.475000023841858
10001921,7.555555502573649
10001123,8.155555566151937
10001128,7.091666579246521
10001118,5.733333349227905
10001121,8.155555566151937
10001120,7.6499998569488525
10003758,6.566666603088379
10001239,7.4666666984558105
10001242,4.400000095367432
